x,lower1,upper1,lower2,upper2,mean,rep9
3.320000000000000000e+02,2.987700000000000000e+04,6.278400000000000000e+04,2.170600000000000000e+04,9.813800000000000000e+04,4.525922628042510041e+04,2.884300000000000000e+04
3.330000000000000000e+02,2.996100000000000000e+04,6.289000000000000000e+04,2.178300000000000000e+04,9.820500000000000000e+04,4.535577682861634821e+04,2.888400000000000000e+04
3.340000000000000000e+02,3.010500000000000000e+04,6.297400000000000000e+04,2.185200000000000000e+04,9.824600000000000000e+04,4.547201524527684523e+04,2.892300000000000000e+04
3.350000000000000000e+02,3.022200000000000000e+04,6.307100000000000000e+04,2.192200000000000000e+04,9.831200000000000000e+04,4.558851648105352069e+04,2.895100000000000000e+04
3.360000000000000000e+02,3.033800000000000000e+04,6.312300000000000000e+04,2.202000000000000000e+04,9.836000000000000000e+04,4.569816221040264645e+04,2.899100000000000000e+04
3.370000000000000000e+02,3.040100000000000000e+04,6.324300000000000000e+04,2.213000000000000000e+04,9.842900000000000000e+04,4.581124573879077070e+04,2.902000000000000000e+04
3.380000000000000000e+02,3.046700000000000000e+04,6.328600000000000000e+04,2.222200000000000000e+04,9.869000000000000000e+04,4.591133978715357807e+04,2.904200000000000000e+04
3.390000000000000000e+02,3.061600000000000000e+04,6.333500000000000000e+04,2.231400000000000000e+04,9.877600000000000000e+04,4.600701345637402119e+04,2.908100000000000000e+04
3.400000000000000000e+02,3.070200000000000000e+04,6.346700000000000000e+04,2.239000000000000000e+04,9.880700000000000000e+04,4.612244876141889836e+04,2.911700000000000000e+04
3.410000000000000000e+02,3.079000000000000000e+04,6.353900000000000000e+04,2.243100000000000000e+04,9.890500000000000000e+04,4.622279324404914223e+04,2.915700000000000000e+04
3.420000000000000000e+02,3.092800000000000000e+04,6.357200000000000000e+04,2.251200000000000000e+04,9.893200000000000000e+04,4.632499128524973639e+04,2.918900000000000000e+04
3.430000000000000000e+02,3.108000000000000000e+04,6.366100000000000000e+04,2.262400000000000000e+04,9.898100000000000000e+04,4.642392558944113262e+04,2.920800000000000000e+04
3.440000000000000000e+02,3.117000000000000000e+04,6.371200000000000000e+04,2.269200000000000000e+04,9.919900000000000000e+04,4.653142713379862835e+04,2.923200000000000000e+04
3.450000000000000000e+02,3.124300000000000000e+04,6.375300000000000000e+04,2.275400000000000000e+04,9.940700000000000000e+04,4.663948978203570005e+04,2.926300000000000000e+04
3.460000000000000000e+02,3.133800000000000000e+04,6.384600000000000000e+04,2.282600000000000000e+04,9.945300000000000000e+04,4.673916782595860423e+04,2.928200000000000000e+04
3.470000000000000000e+02,3.140400000000000000e+04,6.392900000000000000e+04,2.287800000000000000e+04,9.950900000000000000e+04,4.683181049408236140e+04,2.930500000000000000e+04
3.480000000000000000e+02,3.153300000000000000e+04,6.398800000000000000e+04,2.294100000000000000e+04,9.954000000000000000e+04,4.692203948360535287e+04,2.933600000000000000e+04
3.490000000000000000e+02,3.161500000000000000e+04,6.401700000000000000e+04,2.299100000000000000e+04,9.956900000000000000e+04,4.702214585565730522e+04,2.936100000000000000e+04
3.500000000000000000e+02,3.171100000000000000e+04,6.415000000000000000e+04,2.304500000000000000e+04,9.963100000000000000e+04,4.712033428244381503e+04,2.938000000000000000e+04
3.510000000000000000e+02,3.178600000000000000e+04,6.432200000000000000e+04,2.311800000000000000e+04,9.986900000000000000e+04,4.722665550343300129e+04,2.940800000000000000e+04
3.520000000000000000e+02,3.186300000000000000e+04,6.440600000000000000e+04,2.319500000000000000e+04,9.989500000000000000e+04,4.731986303491612489e+04,2.944200000000000000e+04
3.530000000000000000e+02,3.194200000000000000e+04,6.449800000000000000e+04,2.323000000000000000e+04,9.992500000000000000e+04,4.742412757064745529e+04,2.946200000000000000e+04
3.540000000000000000e+02,3.202100000000000000e+04,6.458600000000000000e+04,2.329100000000000000e+04,9.996000000000000000e+04,4.752814545157655084e+04,2.949200000000000000e+04
3.550000000000000000e+02,3.210000000000000000e+04,6.480200000000000000e+04,2.333500000000000000e+04,9.999000000000000000e+04,4.763510548138207378e+04,2.952500000000000000e+04
3.560000000000000000e+02,3.216800000000000000e+04,6.488700000000000000e+04,2.341400000000000000e+04,1.000240000000000000e+05,4.773972211982157023e+04,2.955700000000000000e+04
3.570000000000000000e+02,3.224500000000000000e+04,6.503700000000000000e+04,2.349700000000000000e+04,1.000440000000000000e+05,4.783619521821426315e+04,2.958800000000000000e+04
3.580000000000000000e+02,3.234100000000000000e+04,6.522000000000000000e+04,2.358900000000000000e+04,1.000820000000000000e+05,4.793935562383378419e+04,2.962000000000000000e+04
3.590000000000000000e+02,3.245700000000000000e+04,6.525100000000000000e+04,2.364800000000000000e+04,1.001070000000000000e+05,4.804429555316761252e+04,2.965600000000000000e+04
3.600000000000000000e+02,3.253700000000000000e+04,6.536900000000000000e+04,2.377700000000000000e+04,1.001260000000000000e+05,4.815046079869360983e+04,2.969900000000000000e+04
3.610000000000000000e+02,3.263800000000000000e+04,6.551700000000000000e+04,2.390900000000000000e+04,1.001820000000000000e+05,4.825245804563802085e+04,2.974200000000000000e+04
3.620000000000000000e+02,3.273400000000000000e+04,6.563300000000000000e+04,2.400700000000000000e+04,1.002460000000000000e+05,4.835970239868303179e+04,2.978200000000000000e+04
3.630000000000000000e+02,3.284100000000000000e+04,6.575900000000000000e+04,2.411400000000000000e+04,1.003050000000000000e+05,4.845916318442765623e+04,2.984300000000000000e+04
3.640000000000000000e+02,3.294300000000000000e+04,6.581500000000000000e+04,2.419500000000000000e+04,1.003800000000000000e+05,4.856711068281030748e+04,2.990200000000000000e+04
3.650000000000000000e+02,3.311200000000000000e+04,6.591700000000000000e+04,2.425900000000000000e+04,1.004490000000000000e+05,4.866909733612187119e+04,2.997600000000000000e+04
3.660000000000000000e+02,3.323700000000000000e+04,6.601700000000000000e+04,2.433700000000000000e+04,1.005140000000000000e+05,4.877149837376943469e+04,3.005900000000000000e+04
3.670000000000000000e+02,3.333900000000000000e+04,6.616300000000000000e+04,2.447400000000000000e+04,1.005900000000000000e+05,4.887788446118119464e+04,3.014500000000000000e+04
3.680000000000000000e+02,3.343200000000000000e+04,6.628600000000000000e+04,2.451400000000000000e+04,1.006560000000000000e+05,4.898463431397840759e+04,3.022800000000000000e+04
3.690000000000000000e+02,3.348800000000000000e+04,6.637300000000000000e+04,2.462000000000000000e+04,1.007300000000000000e+05,4.909358845088887756e+04,3.032800000000000000e+04
3.700000000000000000e+02,3.357700000000000000e+04,6.651000000000000000e+04,2.471800000000000000e+04,1.008130000000000000e+05,4.920049588566170132e+04,3.042600000000000000e+04
3.710000000000000000e+02,3.367400000000000000e+04,6.665100000000000000e+04,2.481400000000000000e+04,1.008920000000000000e+05,4.931183765519635199e+04,3.054100000000000000e+04
3.720000000000000000e+02,3.375500000000000000e+04,6.673800000000000000e+04,2.490200000000000000e+04,1.009680000000000000e+05,4.941624017926862143e+04,3.068100000000000000e+04
3.730000000000000000e+02,3.384000000000000000e+04,6.685700000000000000e+04,2.498200000000000000e+04,1.010380000000000000e+05,4.951564570114626986e+04,3.084700000000000000e+04
3.740000000000000000e+02,3.393200000000000000e+04,6.695300000000000000e+04,2.508000000000000000e+04,1.011590000000000000e+05,4.961319180941329978e+04,3.102400000000000000e+04
3.750000000000000000e+02,3.396900000000000000e+04,6.697200000000000000e+04,2.518400000000000000e+04,1.013370000000000000e+05,4.970821927353573119e+04,3.120800000000000000e+04
3.760000000000000000e+02,3.404100000000000000e+04,6.700900000000000000e+04,2.523400000000000000e+04,1.015040000000000000e+05,4.980487791991844279e+04,3.138700000000000000e+04
3.770000000000000000e+02,3.410100000000000000e+04,6.710800000000000000e+04,2.531100000000000000e+04,1.017000000000000000e+05,4.990265782830386161e+04,3.157600000000000000e+04
3.780000000000000000e+02,3.420600000000000000e+04,6.723500000000000000e+04,2.540500000000000000e+04,1.018900000000000000e+05,5.000500644176075730e+04,3.180000000000000000e+04
3.790000000000000000e+02,3.429200000000000000e+04,6.736200000000000000e+04,2.545500000000000000e+04,1.020700000000000000e+05,5.010607262646927120e+04,3.199200000000000000e+04
3.800000000000000000e+02,3.440700000000000000e+04,6.742300000000000000e+04,2.549100000000000000e+04,1.022150000000000000e+05,5.020394644958865683e+04,3.222100000000000000e+04
3.810000000000000000e+02,3.445200000000000000e+04,6.748800000000000000e+04,2.556600000000000000e+04,1.022550000000000000e+05,5.029714666312921327e+04,3.247300000000000000e+04
3.820000000000000000e+02,3.451900000000000000e+04,6.761800000000000000e+04,2.566500000000000000e+04,1.022920000000000000e+05,5.039240641077620967e+04,3.270300000000000000e+04
3.830000000000000000e+02,3.459200000000000000e+04,6.774100000000000000e+04,2.572800000000000000e+04,1.023350000000000000e+05,5.048416520534521987e+04,3.292400000000000000e+04
3.840000000000000000e+02,3.465700000000000000e+04,6.780800000000000000e+04,2.578300000000000000e+04,1.023780000000000000e+05,5.057145730763664324e+04,3.314700000000000000e+04
3.850000000000000000e+02,3.472800000000000000e+04,6.784700000000000000e+04,2.584500000000000000e+04,1.024040000000000000e+05,5.066708958882454317e+04,3.336500000000000000e+04
3.860000000000000000e+02,3.479100000000000000e+04,6.793500000000000000e+04,2.591200000000000000e+04,1.024410000000000000e+05,5.075762068437683774e+04,3.359500000000000000e+04
3.870000000000000000e+02,3.485000000000000000e+04,6.800900000000000000e+04,2.596100000000000000e+04,1.024980000000000000e+05,5.085219946197705576e+04,3.380200000000000000e+04
3.880000000000000000e+02,3.491500000000000000e+04,6.819500000000000000e+04,2.601200000000000000e+04,1.025410000000000000e+05,5.094266375010718912e+04,3.398900000000000000e+04
3.890000000000000000e+02,3.498100000000000000e+04,6.838400000000000000e+04,2.608100000000000000e+04,1.026740000000000000e+05,5.103306757165785530e+04,3.418800000000000000e+04
3.900000000000000000e+02,3.503600000000000000e+04,6.848500000000000000e+04,2.619100000000000000e+04,1.028360000000000000e+05,5.112174210102565121e+04,3.437000000000000000e+04
3.910000000000000000e+02,3.511500000000000000e+04,6.866600000000000000e+04,2.631800000000000000e+04,1.028890000000000000e+05,5.121125989368433511e+04,3.455200000000000000e+04
3.920000000000000000e+02,3.518200000000000000e+04,6.877700000000000000e+04,2.636700000000000000e+04,1.029510000000000000e+05,5.130683677208559675e+04,3.472400000000000000e+04
3.930000000000000000e+02,3.526000000000000000e+04,6.890900000000000000e+04,2.643900000000000000e+04,1.030030000000000000e+05,5.139057352349341818e+04,3.491400000000000000e+04
3.940000000000000000e+02,3.533200000000000000e+04,6.907300000000000000e+04,2.652800000000000000e+04,1.030780000000000000e+05,5.147809200403237628e+04,3.507000000000000000e+04
3.950000000000000000e+02,3.540500000000000000e+04,6.916600000000000000e+04,2.663000000000000000e+04,1.032370000000000000e+05,5.156465879614815640e+04,3.521800000000000000e+04
3.960000000000000000e+02,3.550200000000000000e+04,6.924500000000000000e+04,2.672900000000000000e+04,1.034310000000000000e+05,5.165919671130353527e+04,3.537700000000000000e+04
3.970000000000000000e+02,3.561500000000000000e+04,6.933200000000000000e+04,2.678400000000000000e+04,1.035870000000000000e+05,5.175296107111950550e+04,3.551700000000000000e+04
3.980000000000000000e+02,3.570600000000000000e+04,6.942900000000000000e+04,2.682900000000000000e+04,1.037300000000000000e+05,5.185046633583473886e+04,3.565400000000000000e+04
3.990000000000000000e+02,3.579300000000000000e+04,6.958000000000000000e+04,2.687000000000000000e+04,1.038790000000000000e+05,5.195178956733216182e+04,3.579500000000000000e+04
4.000000000000000000e+02,3.583500000000000000e+04,6.971000000000000000e+04,2.694200000000000000e+04,1.040300000000000000e+05,5.204977290815259767e+04,3.591500000000000000e+04
4.010000000000000000e+02,3.595900000000000000e+04,6.982300000000000000e+04,2.698600000000000000e+04,1.041210000000000000e+05,5.215471164638811024e+04,3.604300000000000000e+04
4.020000000000000000e+02,3.603700000000000000e+04,6.998600000000000000e+04,2.705000000000000000e+04,1.041680000000000000e+05,5.226429569998804072e+04,3.617500000000000000e+04
4.030000000000000000e+02,3.613600000000000000e+04,7.011900000000000000e+04,2.709600000000000000e+04,1.042110000000000000e+05,5.236972684636257327e+04,3.632200000000000000e+04
4.040000000000000000e+02,3.624000000000000000e+04,7.026900000000000000e+04,2.711300000000000000e+04,1.042440000000000000e+05,5.248371569775843818e+04,3.646000000000000000e+04
4.050000000000000000e+02,3.632300000000000000e+04,7.035800000000000000e+04,2.713200000000000000e+04,1.043970000000000000e+05,5.258862195959417295e+04,3.655300000000000000e+04
4.060000000000000000e+02,3.636900000000000000e+04,7.045500000000000000e+04,2.716700000000000000e+04,1.044940000000000000e+05,5.270169296186375868e+04,3.665500000000000000e+04
4.070000000000000000e+02,3.644300000000000000e+04,7.060400000000000000e+04,2.719800000000000000e+04,1.045290000000000000e+05,5.281749531695232872e+04,3.674100000000000000e+04
4.080000000000000000e+02,3.656500000000000000e+04,7.072400000000000000e+04,2.722300000000000000e+04,1.045810000000000000e+05,5.293507588199229940e+04,3.684200000000000000e+04
4.090000000000000000e+02,3.671100000000000000e+04,7.080800000000000000e+04,2.726300000000000000e+04,1.046310000000000000e+05,5.304937855893538654e+04,3.695400000000000000e+04
4.100000000000000000e+02,3.677800000000000000e+04,7.090500000000000000e+04,2.728900000000000000e+04,1.046730000000000000e+05,5.317338727769803518e+04,3.704200000000000000e+04
4.110000000000000000e+02,3.685700000000000000e+04,7.100500000000000000e+04,2.731900000000000000e+04,1.047220000000000000e+05,5.329363299449597980e+04,3.712800000000000000e+04
4.120000000000000000e+02,3.692400000000000000e+04,7.107400000000000000e+04,2.737400000000000000e+04,1.047630000000000000e+05,5.341948331786763447e+04,3.720100000000000000e+04
4.130000000000000000e+02,3.704000000000000000e+04,7.116500000000000000e+04,2.742600000000000000e+04,1.048240000000000000e+05,5.354500375138017262e+04,3.727900000000000000e+04
4.140000000000000000e+02,3.721500000000000000e+04,7.130600000000000000e+04,2.746400000000000000e+04,1.048860000000000000e+05,5.366940072683537437e+04,3.737300000000000000e+04
4.150000000000000000e+02,3.729400000000000000e+04,7.138700000000000000e+04,2.753600000000000000e+04,1.049360000000000000e+05,5.379748105773992575e+04,3.744800000000000000e+04
4.160000000000000000e+02,3.741800000000000000e+04,7.146200000000000000e+04,2.763200000000000000e+04,1.049690000000000000e+05,5.391811701242109120e+04,3.751600000000000000e+04
4.170000000000000000e+02,3.748300000000000000e+04,7.163600000000000000e+04,2.774800000000000000e+04,1.049990000000000000e+05,5.404344513613403979e+04,3.758300000000000000e+04
4.180000000000000000e+02,3.758500000000000000e+04,7.170100000000000000e+04,2.786600000000000000e+04,1.050250000000000000e+05,5.415737836403532856e+04,3.764800000000000000e+04
4.190000000000000000e+02,3.763300000000000000e+04,7.173900000000000000e+04,2.791400000000000000e+04,1.050490000000000000e+05,5.427756710587809357e+04,3.771300000000000000e+04
4.200000000000000000e+02,3.767700000000000000e+04,7.188000000000000000e+04,2.798000000000000000e+04,1.050700000000000000e+05,5.439424357918504393e+04,3.777700000000000000e+04
4.210000000000000000e+02,3.772800000000000000e+04,7.195300000000000000e+04,2.810600000000000000e+04,1.050930000000000000e+05,5.450794377106749744e+04,3.784200000000000000e+04
4.220000000000000000e+02,3.783300000000000000e+04,7.201300000000000000e+04,2.817000000000000000e+04,1.051090000000000000e+05,5.461667317085612012e+04,3.789400000000000000e+04
4.230000000000000000e+02,3.790200000000000000e+04,7.210200000000000000e+04,2.820900000000000000e+04,1.051240000000000000e+05,5.471891319521988771e+04,3.794900000000000000e+04
4.240000000000000000e+02,3.800500000000000000e+04,7.214500000000000000e+04,2.834600000000000000e+04,1.051360000000000000e+05,5.482672392495360691e+04,3.799600000000000000e+04
4.250000000000000000e+02,3.809700000000000000e+04,7.229300000000000000e+04,2.848000000000000000e+04,1.051470000000000000e+05,5.491624186122415267e+04,3.805300000000000000e+04
4.260000000000000000e+02,3.817000000000000000e+04,7.237100000000000000e+04,2.850900000000000000e+04,1.051670000000000000e+05,5.500796398009179393e+04,3.810200000000000000e+04
4.270000000000000000e+02,3.828100000000000000e+04,7.244800000000000000e+04,2.858500000000000000e+04,1.052880000000000000e+05,5.509345390482351650e+04,3.814600000000000000e+04
4.280000000000000000e+02,3.838000000000000000e+04,7.249100000000000000e+04,2.861500000000000000e+04,1.054520000000000000e+05,5.517181123787906108e+04,3.817700000000000000e+04
4.290000000000000000e+02,3.845800000000000000e+04,7.263200000000000000e+04,2.870300000000000000e+04,1.055030000000000000e+05,5.525344185984173237e+04,3.821600000000000000e+04
4.300000000000000000e+02,3.858700000000000000e+04,7.271700000000000000e+04,2.878300000000000000e+04,1.055310000000000000e+05,5.533082498141949327e+04,3.826700000000000000e+04
4.310000000000000000e+02,3.869200000000000000e+04,7.279000000000000000e+04,2.885900000000000000e+04,1.057070000000000000e+05,5.540016553076697892e+04,3.831600000000000000e+04
4.320000000000000000e+02,3.880700000000000000e+04,7.286400000000000000e+04,2.899200000000000000e+04,1.059150000000000000e+05,5.546878678633084201e+04,3.835600000000000000e+04
4.330000000000000000e+02,3.887300000000000000e+04,7.294400000000000000e+04,2.908800000000000000e+04,1.061150000000000000e+05,5.554116903007842484e+04,3.838600000000000000e+04
4.340000000000000000e+02,3.894000000000000000e+04,7.298300000000000000e+04,2.919300000000000000e+04,1.062820000000000000e+05,5.560613890863508277e+04,3.842200000000000000e+04
4.350000000000000000e+02,3.901500000000000000e+04,7.307800000000000000e+04,2.925900000000000000e+04,1.064600000000000000e+05,5.566805032744933123e+04,3.845400000000000000e+04
4.360000000000000000e+02,3.913100000000000000e+04,7.315900000000000000e+04,2.934600000000000000e+04,1.065790000000000000e+05,5.572329391058225156e+04,3.848700000000000000e+04
4.370000000000000000e+02,3.925600000000000000e+04,7.322900000000000000e+04,2.941800000000000000e+04,1.067100000000000000e+05,5.576587908757200785e+04,3.852000000000000000e+04
4.380000000000000000e+02,3.935800000000000000e+04,7.330000000000000000e+04,2.952100000000000000e+04,1.068470000000000000e+05,5.581883873005352507e+04,3.856100000000000000e+04
4.390000000000000000e+02,3.946500000000000000e+04,7.337000000000000000e+04,2.961100000000000000e+04,1.069600000000000000e+05,5.586413280328723340e+04,3.859800000000000000e+04
4.400000000000000000e+02,3.954900000000000000e+04,7.343300000000000000e+04,2.971200000000000000e+04,1.070810000000000000e+05,5.592287035448787356e+04,3.862800000000000000e+04
4.410000000000000000e+02,3.961700000000000000e+04,7.350200000000000000e+04,2.978100000000000000e+04,1.071990000000000000e+05,5.597799336887973914e+04,3.866200000000000000e+04
4.420000000000000000e+02,3.970100000000000000e+04,7.368700000000000000e+04,2.981500000000000000e+04,1.072500000000000000e+05,5.603714927161660307e+04,3.868800000000000000e+04
4.430000000000000000e+02,3.977100000000000000e+04,7.375000000000000000e+04,2.987100000000000000e+04,1.072960000000000000e+05,5.610244262970775890e+04,3.871500000000000000e+04
4.440000000000000000e+02,3.982200000000000000e+04,7.383000000000000000e+04,2.992600000000000000e+04,1.073280000000000000e+05,5.616720519336594589e+04,3.874200000000000000e+04
4.450000000000000000e+02,3.989800000000000000e+04,7.389900000000000000e+04,2.999500000000000000e+04,1.073710000000000000e+05,5.623597867915112147e+04,3.877200000000000000e+04
4.460000000000000000e+02,3.995900000000000000e+04,7.404500000000000000e+04,3.010000000000000000e+04,1.074040000000000000e+05,5.630914566268146882e+04,3.879700000000000000e+04
4.470000000000000000e+02,4.005800000000000000e+04,7.413900000000000000e+04,3.012700000000000000e+04,1.074380000000000000e+05,5.638318017055296514e+04,3.882200000000000000e+04
4.480000000000000000e+02,4.012600000000000000e+04,7.421400000000000000e+04,3.016300000000000000e+04,1.074750000000000000e+05,5.646876822976466065e+04,3.884100000000000000e+04
4.490000000000000000e+02,4.017000000000000000e+04,7.428600000000000000e+04,3.018900000000000000e+04,1.075030000000000000e+05,5.655851056560660800e+04,3.885900000000000000e+04
4.500000000000000000e+02,4.022900000000000000e+04,7.430700000000000000e+04,3.024100000000000000e+04,1.075420000000000000e+05,5.664728209904826508e+04,3.888300000000000000e+04
4.510000000000000000e+02,4.032700000000000000e+04,7.434500000000000000e+04,3.031000000000000000e+04,1.075760000000000000e+05,5.673304667541428353e+04,3.890900000000000000e+04
4.520000000000000000e+02,4.040500000000000000e+04,7.436400000000000000e+04,3.039200000000000000e+04,1.076270000000000000e+05,5.682504977589474584e+04,3.893400000000000000e+04
4.530000000000000000e+02,4.045800000000000000e+04,7.446600000000000000e+04,3.046900000000000000e+04,1.076530000000000000e+05,5.691124357928228710e+04,3.896000000000000000e+04
4.540000000000000000e+02,4.052900000000000000e+04,7.453600000000000000e+04,3.052700000000000000e+04,1.076880000000000000e+05,5.700216860844227631e+04,3.898600000000000000e+04
4.550000000000000000e+02,4.057500000000000000e+04,7.461500000000000000e+04,3.064600000000000000e+04,1.077170000000000000e+05,5.709461145533983654e+04,3.900400000000000000e+04
4.560000000000000000e+02,4.060800000000000000e+04,7.471400000000000000e+04,3.067900000000000000e+04,1.077500000000000000e+05,5.718715166114747990e+04,3.903300000000000000e+04
4.570000000000000000e+02,4.066200000000000000e+04,7.475000000000000000e+04,3.074800000000000000e+04,1.077770000000000000e+05,5.727081335624372878e+04,3.906700000000000000e+04
4.580000000000000000e+02,4.074800000000000000e+04,7.480900000000000000e+04,3.083600000000000000e+04,1.078190000000000000e+05,5.736428304446201219e+04,3.909300000000000000e+04
4.590000000000000000e+02,4.083400000000000000e+04,7.484400000000000000e+04,3.088300000000000000e+04,1.078450000000000000e+05,5.746067987566391821e+04,3.912100000000000000e+04
4.600000000000000000e+02,4.088700000000000000e+04,7.492200000000000000e+04,3.092100000000000000e+04,1.079230000000000000e+05,5.755245025351660297e+04,3.914900000000000000e+04
4.610000000000000000e+02,4.097300000000000000e+04,7.495800000000000000e+04,3.101300000000000000e+04,1.080230000000000000e+05,5.764125135238281655e+04,3.917300000000000000e+04
4.620000000000000000e+02,4.103900000000000000e+04,7.503000000000000000e+04,3.107900000000000000e+04,1.081440000000000000e+05,5.772813107261606638e+04,3.920600000000000000e+04
4.630000000000000000e+02,4.112500000000000000e+04,7.517900000000000000e+04,3.111800000000000000e+04,1.082660000000000000e+05,5.781784457471684436e+04,3.925800000000000000e+04
4.640000000000000000e+02,4.123600000000000000e+04,7.521300000000000000e+04,3.120100000000000000e+04,1.083730000000000000e+05,5.790768280334374867e+04,3.930400000000000000e+04
4.650000000000000000e+02,4.133000000000000000e+04,7.534400000000000000e+04,3.130500000000000000e+04,1.084950000000000000e+05,5.799307294597203145e+04,3.935400000000000000e+04
4.660000000000000000e+02,4.141400000000000000e+04,7.544600000000000000e+04,3.135800000000000000e+04,1.086190000000000000e+05,5.808215391608441132e+04,3.941400000000000000e+04
4.670000000000000000e+02,4.146800000000000000e+04,7.557400000000000000e+04,3.138700000000000000e+04,1.087060000000000000e+05,5.817612901678174239e+04,3.948000000000000000e+04
4.680000000000000000e+02,4.157200000000000000e+04,7.565500000000000000e+04,3.145500000000000000e+04,1.087580000000000000e+05,5.826612280080610799e+04,3.955900000000000000e+04
4.690000000000000000e+02,4.161900000000000000e+04,7.581800000000000000e+04,3.148800000000000000e+04,1.087930000000000000e+05,5.834577526100983232e+04,3.963700000000000000e+04
4.700000000000000000e+02,4.166600000000000000e+04,7.591400000000000000e+04,3.152400000000000000e+04,1.088500000000000000e+05,5.843565439953457826e+04,3.972500000000000000e+04
4.710000000000000000e+02,4.172600000000000000e+04,7.606400000000000000e+04,3.159700000000000000e+04,1.089270000000000000e+05,5.851901532759476686e+04,3.982500000000000000e+04
4.720000000000000000e+02,4.180500000000000000e+04,7.610500000000000000e+04,3.167400000000000000e+04,1.090300000000000000e+05,5.859877262066939147e+04,3.991800000000000000e+04
4.730000000000000000e+02,4.188700000000000000e+04,7.627500000000000000e+04,3.175700000000000000e+04,1.091260000000000000e+05,5.868464665583212627e+04,4.003500000000000000e+04
4.740000000000000000e+02,4.198900000000000000e+04,7.636700000000000000e+04,3.182500000000000000e+04,1.092250000000000000e+05,5.876862696202860388e+04,4.015600000000000000e+04
4.750000000000000000e+02,4.204900000000000000e+04,7.657000000000000000e+04,3.188300000000000000e+04,1.093240000000000000e+05,5.884948354895109514e+04,4.027900000000000000e+04
4.760000000000000000e+02,4.214600000000000000e+04,7.672600000000000000e+04,3.197300000000000000e+04,1.093980000000000000e+05,5.892335030794777413e+04,4.041600000000000000e+04
4.770000000000000000e+02,4.222300000000000000e+04,7.681800000000000000e+04,3.207100000000000000e+04,1.094760000000000000e+05,5.900406524740082386e+04,4.054100000000000000e+04
4.780000000000000000e+02,4.233000000000000000e+04,7.690700000000000000e+04,3.215100000000000000e+04,1.095490000000000000e+05,5.907826878857063275e+04,4.068000000000000000e+04
4.790000000000000000e+02,4.248000000000000000e+04,7.701700000000000000e+04,3.220300000000000000e+04,1.096460000000000000e+05,5.915914081248317962e+04,4.084600000000000000e+04
4.800000000000000000e+02,4.260900000000000000e+04,7.716700000000000000e+04,3.224400000000000000e+04,1.097480000000000000e+05,5.924121918578463374e+04,4.101600000000000000e+04
4.810000000000000000e+02,4.267200000000000000e+04,7.728700000000000000e+04,3.228700000000000000e+04,1.098430000000000000e+05,5.932471158339285466e+04,4.118800000000000000e+04
4.820000000000000000e+02,4.273200000000000000e+04,7.737900000000000000e+04,3.231800000000000000e+04,1.099610000000000000e+05,5.940772999931422237e+04,4.137200000000000000e+04
4.830000000000000000e+02,4.278700000000000000e+04,7.741100000000000000e+04,3.234900000000000000e+04,1.100280000000000000e+05,5.949146195347377943e+04,4.155200000000000000e+04
4.840000000000000000e+02,4.286700000000000000e+04,7.752300000000000000e+04,3.238400000000000000e+04,1.100550000000000000e+05,5.957850128960068832e+04,4.173500000000000000e+04
4.850000000000000000e+02,4.292200000000000000e+04,7.772500000000000000e+04,3.242000000000000000e+04,1.100710000000000000e+05,5.966249459673296951e+04,4.189700000000000000e+04
4.860000000000000000e+02,4.300500000000000000e+04,7.786200000000000000e+04,3.245500000000000000e+04,1.101070000000000000e+05,5.974956353203811159e+04,4.206800000000000000e+04
4.870000000000000000e+02,4.315500000000000000e+04,7.799800000000000000e+04,3.250600000000000000e+04,1.101370000000000000e+05,5.983943714109632128e+04,4.224600000000000000e+04
4.880000000000000000e+02,4.324600000000000000e+04,7.816100000000000000e+04,3.254900000000000000e+04,1.101590000000000000e+05,5.992115616168602719e+04,4.243200000000000000e+04
4.890000000000000000e+02,4.335600000000000000e+04,7.830200000000000000e+04,3.257800000000000000e+04,1.102020000000000000e+05,6.001138724605930474e+04,4.259600000000000000e+04
4.900000000000000000e+02,4.341500000000000000e+04,7.844400000000000000e+04,3.265300000000000000e+04,1.102470000000000000e+05,6.010232555355724617e+04,4.274500000000000000e+04
4.910000000000000000e+02,4.345500000000000000e+04,7.858500000000000000e+04,3.271000000000000000e+04,1.102920000000000000e+05,6.019402209308258170e+04,4.289000000000000000e+04
4.920000000000000000e+02,4.350200000000000000e+04,7.875200000000000000e+04,3.274900000000000000e+04,1.103400000000000000e+05,6.027789536501977273e+04,4.304000000000000000e+04
4.930000000000000000e+02,4.361400000000000000e+04,7.884400000000000000e+04,3.279000000000000000e+04,1.103760000000000000e+05,6.036456940957161714e+04,4.318200000000000000e+04
4.940000000000000000e+02,4.371500000000000000e+04,7.893500000000000000e+04,3.282100000000000000e+04,1.104120000000000000e+05,6.045713982455471705e+04,4.330100000000000000e+04
4.950000000000000000e+02,4.382900000000000000e+04,7.907500000000000000e+04,3.285700000000000000e+04,1.105450000000000000e+05,6.054811192026580829e+04,4.344900000000000000e+04
4.960000000000000000e+02,4.393400000000000000e+04,7.922100000000000000e+04,3.290900000000000000e+04,1.106770000000000000e+05,6.064593296961291344e+04,4.357300000000000000e+04
4.970000000000000000e+02,4.402900000000000000e+04,7.924000000000000000e+04,3.295500000000000000e+04,1.107320000000000000e+05,6.073798308617981093e+04,4.367000000000000000e+04
